"Feature","icc_matrix"
"wavelet.LHH_glszm_HighGrayLevelZoneEmphasis",0.889016768507721
"wavelet.LHH_glszm_LargeAreaEmphasis",0.999570966824803
"wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis",0.99981013511908
"wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis",0.998965094596089
"wavelet.LHH_glszm_LowGrayLevelZoneEmphasis",0.90418952802956
"wavelet.LHH_glszm_SizeZoneNonUniformity",0.999305195568569
"wavelet.LHH_glszm_SizeZoneNonUniformityNormalized",0.843551449645993
"wavelet.LHH_glszm_SmallAreaEmphasis",0.871414918338184
"wavelet.LHH_glszm_SmallAreaHighGrayLevelEmphasis",0.889284767939799
"wavelet.LHH_glszm_SmallAreaLowGrayLevelEmphasis",0.868427449014388
"wavelet.LHH_glszm_ZoneEntropy",0.876758998346534
"wavelet.LHH_glszm_ZonePercentage",0.493592612310602
"wavelet.LHH_glszm_ZoneVariance",0.999585586531884
"wavelet.LHH_ngtdm_Busyness",0.998757733406046
"wavelet.LHH_ngtdm_Coarseness",0.364357865788351
"wavelet.LHH_ngtdm_Complexity",0.942526749014614
"wavelet.LHH_ngtdm_Contrast",0.57058368617464
"wavelet.LHH_ngtdm_Strength",0.404306533438179
"wavelet.HLL_firstorder_10Percentile",0.98491424632037
"wavelet.HLL_firstorder_90Percentile",0.951887593352061
"wavelet.HLL_firstorder_Energy",0.999464156480245
"wavelet.HLL_firstorder_Entropy",0.90012216985326
"wavelet.HLL_firstorder_InterquartileRange",0.981912447578132
"wavelet.HLL_firstorder_Kurtosis",0.977969510515462
"wavelet.HLL_firstorder_Maximum",0.936803666065239
"wavelet.HLL_firstorder_MeanAbsoluteDeviation",0.98389328707633
"wavelet.HLL_firstorder_Mean",0.981743236987826
"wavelet.HLL_firstorder_Median",0.977192992491092
"wavelet.HLL_firstorder_Minimum",0.964437511144269
"wavelet.HLL_firstorder_Range",0.930745751286165
"wavelet.HLL_firstorder_RobustMeanAbsoluteDeviation",0.979895355248548
"wavelet.HLL_firstorder_RootMeanSquared",0.98173639285065
"wavelet.HLL_firstorder_Skewness",0.944962839423743
"wavelet.HLL_firstorder_TotalEnergy",0.999469511757954
"wavelet.HLL_firstorder_Uniformity",0.864887469498244
"wavelet.HLL_firstorder_Variance",0.98883992895032
"wavelet.HLL_glcm_Autocorrelation",0.959917711442777
"wavelet.HLL_glcm_ClusterProminence",0.999002305221957
"wavelet.HLL_glcm_ClusterShade",0.993838913058051
"wavelet.HLL_glcm_ClusterTendency",0.994802645054812
"wavelet.HLL_glcm_Contrast",0.983513100868069
"wavelet.HLL_glcm_Correlation",0.989452844602398
"wavelet.HLL_glcm_DifferenceAverage",0.983840828773626
"wavelet.HLL_glcm_DifferenceEntropy",0.844198063080105
"wavelet.HLL_glcm_DifferenceVariance",0.974455323984367
